NodeLabel,PHILSM
6148,-0.155584514141083
6149,-0.0848725363612175
6150,-0.021846791729331
6151,0.0402059927582741
6152,0.0822985544800758
6153,0.116548970341682
8202,-0.0861853435635567
6179,-0.155584529042244
6180,-0.0848725438117981
6181,-0.0188660491257906
6182,0.0437982641160488
6183,0.0947199538350105
8232,-0.158937841653824
8233,-0.127881750464439
46,-0.0707105994224548
47,9.99999997475243e-07
48,0.070710800588131
8201,-0.11724141985178
6210,-0.155584514141083
6211,-0.0848725438117981
6212,-0.0170890726149082
6213,0.0465898439288139
6214,0.139482602477074
6241,-0.158144593238831
6242,-0.0874326154589653
6243,-0.0212864764034748
6244,0.0404000990092754
6245,0.173204392194748
118,0.070710800588131
119,9.99999997475243e-07
120,-0.0707105994224548
6272,-0.158144593238831
6273,-0.0874326080083847
6274,-0.0241666622459888
6275,0.0375199094414711
6276,0.159733489155769
7671,-0.173205405473709
6303,-0.158144593238831
6304,-0.0874326080083847
6305,-0.0290000960230827
6306,0.0326864793896675
6307,0.165699303150177
6308,0.173204258084297
6334,-0.158144593238831
6335,-0.0874326080083847
6336,-0.0373941920697689
6337,0.0147367864847183
6338,0.0615751482546329
6339,0.123386479914188
6365,-0.158144593238831
6366,-0.0874326080083847
6367,-0.0570755042135715
6368,-0.0291845947504044
6369,0.0176537707448006
6370,0.0864444077014923
6371,0.0998914986848831
6396,-0.158144593238831
6397,-0.0874326080083847
6398,-0.0570755004882813
6399,-0.0291845910251141
6400,-0.0198536943644285
6401,0.0489369444549084
6402,0.0704973116517067
6403,0.143246382474899
6404,0.173205435276031
6427,-0.156205430626869
6428,-0.0874326303601265
6429,-0.0750594884157181
6430,-0.0629744380712509
6431,-0.140186324715614
6432,-0.167850941419601
6433,-0.0855432003736496
6434,-0.0127941248938441
6435,0.0372462347149849
2340,9.99999997475243e-07
2341,0.0137419095262885
2342,0.0314111635088921
2343,0.0444892309606075
2344,0.0637293010950089
2345,0.0960952863097191
6461,-0.119865611195564
6462,-0.0890407711267471
6463,-0.0620482638478279
6464,-0.0296822711825371
6465,0.0024787588045001
6466,0.0646370351314545
2371,-0.0848727896809578
2372,-0.0711318701505661
2373,-0.0534626133739948
2374,-0.0403845421969891
2375,-0.021144475787878
2376,0.0112215196713805
2377,0.0433825477957726
2378,0.108070708811283
6492,-0.0967158079147339
6493,-0.0658909752964973
6494,-0.0388984642922878
6495,0.0152566554024816
6496,0.0474176853895187
2405,-0.130956456065178
2406,-0.103963941335678
2407,-0.0715979486703873
2408,-0.0394369140267372
2409,0.0252512488514185
6523,-0.0941990911960602
6524,-0.0633742585778236
6525,-0.0277228504419327
6526,0.000796739070210606
6527,0.0156255327165127
6528,0.0304543226957321
2438,-0.173205435276031
2439,-0.173205435276031
2440,-0.110897548496723
6553,-0.10546562820673
6554,-0.0700626224279404
6555,-0.0317807048559189
6556,-0.00949251092970371
6557,0.0190270766615868
6558,0.0338558703660965
6559,0.0486846603453159
7579,-0.173205435276031
7580,-0.0348083488643169
6584,-0.0844800621271133
6585,-0.0490770637989044
6586,-0.00374988466501236
6587,0.03050054050982
6588,0.0590201281011105
6589,0.0841336026787758
6615,-0.106154412031174
6616,-0.0443341694772243
6617,0.00860268250107765
6618,0.0428531058132648
6619,0.061870738863945
6646,-0.0990426763892174
6647,-0.0363783501088619
6648,0.0182322803884745
6649,0.0880744680762291
6650,0.122760884463787
7640,-0.173205405473709
6677,-0.0969934165477753
6678,-0.0343290939927101
6679,0.0585636608302593
6680,0.173205435276031
6681,0.173205554485321
6708,-0.121312834322453
6709,-0.0782714262604713
6710,0.0579602792859077
6711,0.173205405473709
2338,-0.141422003507614
6739,-0.146093428134918
6740,-0.0689404085278511
6741,0.0532731600105762
6742,0.173205435276031
7609,-0.173205405473709
7610,-0.173205405473709
7611,-0.118852511048317
6770,-0.15867967903614
6771,-0.0831810534000397
6772,0.049831748008728
6773,0.111643083393574
6774,0.108632862567902
6801,-0.160580471158028
6802,-0.108449466526508
6803,-0.00758354924619198
6804,0.0542277880012989
6805,0.0882796421647072
6806,0.0796214714646339
6807,0.11004213988781
6832,-0.173204272985458
6833,-0.15237084031105
6834,-0.0325536392629147
6835,0.00812550261616707
6836,0.0296858623623848
6837,0.0489885583519936
6838,0.0692494139075279
6864,-0.116899460554123
6865,-0.0700611025094986
6866,-0.0212686881422997
6867,0.000291672477032989
6868,0.0195662677288055
6869,0.0398271270096302
6896,-0.173204272985458
6897,-0.173204272985458
6898,-0.144243746995926
6899,-0.173204272985458
6900,-0.173204272985458
6928,-0.125658482313156
6929,-0.0855781435966492
6930,-0.142415344715118
6931,-0.0715117603540421
7641,-0.173205405473709
7642,-0.0957643091678619
7733,-0.17320542037487
6959,-0.092399075627327
6960,-0.0523187294602394
6961,-0.0268163196742535
838,-0.0707105994224548
839,9.99999997475243e-07
840,0.070710800588131
6990,-0.0694480240345001
6991,-0.0409284345805645
6992,-0.0260996427386999
6993,-0.0112708490341902
869,-0.0707105994224548
870,9.99999997475243e-07
871,0.070710800588131
7020,-0.0578722842037678
7021,-0.0329882055521011
7022,-0.0226980950683355
2927,-0.141422003507614
2928,-0.0707110017538071
2929,9.99999997475243e-07
2930,0.0123741049319506
2931,0.00975204817950726
2932,0.023370087146759
2933,0.0621995851397514
2934,0.10750437527895
2935,0.103601105511189
2936,0.15364146232605
900,-0.0707105994224548
901,9.99999997475243e-07
902,0.070710800588131
7050,-0.120739080011845
7051,-0.0749085023999214
7052,-0.00393191957846284
7053,0.0204879734665155
7054,0.0424084216356277
2959,-0.140527293086052
2960,-0.0874328836798668
2961,-0.0750594884157181
2962,-0.0776815488934517
2963,-0.169689193367958
2964,-0.17320542037487
2965,-0.151244401931763
2966,-0.0823984444141388
2967,-0.0323580875992775
931,-0.0707105994224548
932,9.99999997475243e-07
933,0.070710800588131
7081,-0.110044732689857
7082,-0.0642141550779343
7083,0.00301839085295796
7084,0.0274382829666138
2997,-0.173204272985458
2998,-0.173204272985458
962,-0.0707105994224548
963,9.99999997475243e-07
964,0.070710800588131
7112,-0.0883719995617867
7113,-0.0650208294391632
7114,-0.00709488615393639
7115,0.0275915432721376
7672,-0.173205405473709
7673,-0.090280719101429
993,-0.0707105994224548
994,9.99999997475243e-07
995,0.070710800588131
7143,-0.0922013521194458
7144,-0.0679878890514374
7145,0.110327519476414
7146,0.145013943314552
7702,-0.17320542037487
1024,-0.0707105994224548
1025,9.99999997475243e-07
1026,0.070710800588131
7174,-0.17320553958416
7175,-0.17320553958416
7176,0.101642400026321
7177,0.173205554485321
1055,-0.0707105994224548
1056,9.99999997475243e-07
1057,0.070710800588131
7205,-0.17320553958416
7206,-0.17320553958416
7207,0.0960695818066597
7208,0.173205584287643
7209,0.173205435276031
1086,-0.0707105994224548
1087,9.99999997475243e-07
1088,0.070710800588131
7236,-0.173205569386482
7237,-0.173205569386482
7238,0.0057553444057703
7239,0.039807204157114
7240,0.160163328051567
1117,-0.0707105994224548
1118,9.99999997475243e-07
1119,0.070710800588131
7267,-0.173205569386482
7268,-0.173205569386482
7269,-0.0145978797227144
7270,0.0194539818912745
7271,0.0390966571867466
7272,0.059357512742281
1148,-0.0707105994224548
1149,9.99999997475243e-07
1150,0.070710800588131
7299,-0.0887164026498795
7300,-0.048037264496088
7301,-0.0209987666457891
7302,-0.00169607147108763
7303,0.018564784899354
7703,-0.17320542037487
7704,-0.173205584287643
1179,-0.0707105994224548
1180,9.99999997475243e-07
1181,0.070710800588131
7024,0.00695948768407106
7330,-0.118110589683056
7331,-0.0774314552545547
7332,-0.0557969808578491
7333,-0.0311183612793684
7334,-0.0108575047925115
1210,-0.0707105994224548
1211,9.99999997475243e-07
1212,0.070710800588131
7362,-0.173205584287643
7363,-0.173205584287643
7364,-0.173205435276031
1241,-0.0707105994224548
1242,9.99999997475243e-07
1243,0.070710800588131
1272,-0.0707105994224548
1273,9.99999997475243e-07
1274,0.070710800588131
7578,-0.173205435276031
7486,-0.067972332239151
7487,-0.0508755035698414
7488,-0.0420339405536652
7734,-0.17320542037487
6029,0.0439209975302219
7516,-0.173205435276031
7517,-0.173205435276031
7518,-0.0206401087343693
7519,-0.00971453171223402
7547,-0.173205435276031
7548,-0.173205435276031
7549,-0.0193940699100494
5527,-0.141422003507614
5528,-0.0707110017538071
5529,9.99999997475243e-07
5530,0.0447889305651188
5531,0.0672658905386925
5532,0.0786522105336189
5533,0.105644725263119
5534,0.138010963797569
5558,-0.141422003507614
5559,-0.0707110017538071
5560,9.99999997475243e-07
5561,0.0318041816353798
5562,0.0709771811962128
5563,0.101802013814449
5564,0.128794521093369
5589,-0.141422003507614
5590,-0.0707110017538071
5591,9.99999997475243e-07
5592,0.0318041816353798
5593,0.0709771811962128
5594,0.108619228005409
5620,-0.141422003507614
5621,-0.0707110017538071
5622,9.99999997475243e-07
5623,0.0486317649483681
5624,0.0834033861756325
5625,0.118036948144436
7674,0.0539336912333965
7765,-0.119646936655045
5651,-0.141422003507614
5652,-0.0707110017538071
5653,9.99999997475243e-07
5654,0.0581331439316273
5655,0.120185948908329
5656,0.154819503426552
7705,-0.0528494380414486
5682,-0.141422003507614
5683,-0.0707110017538071
5684,9.99999997475243e-07
5685,0.0630267262458801
5686,0.125079527497292
7735,-0.0451423339545727
7736,-0.0237639006227255
7737,0.00729216961190104
5713,-0.141422003507614
5714,-0.0707110017538071
5715,9.99999997475243e-07
5716,0.0660074651241302
5717,0.125920698046684
7766,-0.085595078766346
7767,-0.0663676783442497
7768,-0.034404244273901
5744,-0.141422003507614
5745,-0.0707110017538071
5746,9.99999997475243e-07
5747,0.0677844434976578
5748,0.126424297690392
7798,-0.0840873867273331
7799,-0.0638265311717987
5775,-0.141422003507614
5776,-0.0707110017538071
5777,9.99999997475243e-07
5778,0.066147118806839
5779,0.12783370912075
5806,-0.141422003507614
5807,-0.0707110017538071
5808,9.99999997475243e-07
5809,0.0632669255137444
5810,0.124953515827656
8138,-0.173205435276031
8139,-0.173205435276031
5837,-0.141422003507614
5838,-0.0707110017538071
5839,9.99999997475243e-07
5840,0.0584334991872311
5841,0.120120085775852
2339,-0.0707110017538071
5868,-0.141422003507614
5869,-0.0707110017538071
5870,9.99999997475243e-07
5871,0.0500393956899643
5872,0.102170385420322
5873,0.149008736014366
5899,-0.141422003507614
5900,-0.0707110017538071
5901,9.99999997475243e-07
5902,0.0303580854088068
5903,0.05824900791049
5904,0.105087362229824
5905,0.173205435276031
5930,-0.141422003507614
5931,-0.0707110017538071
5932,9.99999997475243e-07
5933,0.0303580854088068
5934,0.0582490116357803
5935,0.173205569386482
5936,0.173205435276031
5937,0.173205569386482
5938,0.173205435276031
5939,0.173205435276031
5961,-0.141422003507614
5962,-0.0707110017538071
5963,9.99999997475243e-07
5964,0.0123740965500474
5965,0.0244591645896435
5966,0.0528729483485222
5967,0.158042877912521
5968,0.173205569386482
5969,0.173205435276031
5970,0.17320542037487
5993,-0.155584514141083
5994,-0.0848725289106369
5995,-0.0400845892727375
5996,-0.0176076330244541
5997,-0.00622130464762449
5998,0.0207712016999722
5999,0.053137194365263
6000,0.0852982178330421
6001,0.149986386299133
8169,-0.173205435276031
8170,-0.173205435276031
6024,-0.155584514141083
6025,-0.0848725363612175
6026,-0.0530693344771862
6027,-0.013896344229579
6028,0.0169284977018833
2370,-0.137517988681793
6030,0.098076120018959
6031,0.130237147212029
6055,-0.155584514141083
6056,-0.0848725363612175
6057,-0.0530693344771862
6058,-0.0138963479548693
6059,0.0237457118928432
6060,0.0550966113805771
6061,0.083616204559803
6086,-0.155584514141083
6087,-0.0848725363612175
6088,-0.0362417511641979
6089,-0.00147014460526407
6090,0.0331634283065796
6091,0.0733269527554512
6092,0.101846545934677
7023,-0.0078693050891161
6117,-0.155584514141083
6118,-0.0848725363612175
6119,-0.0267403721809387
6120,0.0353124178946018
6121,0.0699459910392761
6122,0.113320000469685
6123,0.141839593648911
