NodeLabel,PHILSM
1024,-0.0707105994224548
1025,9.99999997475243e-07
1026,0.070710800588131
6148,-0.155584514141083
6149,-0.0848725363612175
6150,-0.021846791729331
5651,-0.141422003507614
5652,-0.0707110017538071
5653,9.99999997475243e-07
5654,0.0581331439316273
1055,-0.0707105994224548
1056,9.99999997475243e-07
1057,0.070710800588131
6179,-0.155584529042244
6180,-0.0848725438117981
46,-0.0707105994224548
47,9.99999997475243e-07
48,0.070710800588131
5682,-0.141422003507614
5683,-0.0707110017538071
5684,9.99999997475243e-07
5685,0.0630267262458801
1086,-0.0707105994224548
1087,9.99999997475243e-07
1088,0.070710800588131
6210,-0.155584514141083
6211,-0.0848725438117981
5713,-0.141422003507614
5714,-0.0707110017538071
5715,9.99999997475243e-07
1117,-0.0707105994224548
1118,9.99999997475243e-07
1119,0.070710800588131
6241,-0.158144593238831
6242,-0.0874326154589653
5744,-0.141422003507614
5745,-0.0707110017538071
5746,9.99999997475243e-07
118,0.070710800588131
119,9.99999997475243e-07
120,-0.0707105994224548
1148,-0.0707105994224548
1149,9.99999997475243e-07
1150,0.070710800588131
6272,-0.158144593238831
6273,-0.0874326080083847
6274,-0.0241666622459888
5775,-0.141422003507614
5776,-0.0707110017538071
5777,9.99999997475243e-07
1179,-0.0707105994224548
1180,9.99999997475243e-07
1181,0.070710800588131
6303,-0.158144593238831
6304,-0.0874326080083847
6305,-0.0290000960230827
5806,-0.141422003507614
5807,-0.0707110017538071
5808,9.99999997475243e-07
5809,0.0632669255137444
1210,-0.0707105994224548
1211,9.99999997475243e-07
1212,0.070710800588131
6334,-0.158144593238831
6335,-0.0874326080083847
6336,-0.0373941920697689
5837,-0.141422003507614
5838,-0.0707110017538071
5839,9.99999997475243e-07
5840,0.0584334991872311
1241,-0.0707105994224548
1242,9.99999997475243e-07
1243,0.070710800588131
6365,-0.158144593238831
6366,-0.0874326080083847
6367,-0.0570755042135715
5868,-0.141422003507614
5869,-0.0707110017538071
5870,9.99999997475243e-07
5871,0.0500393956899643
1272,-0.0707105994224548
1273,9.99999997475243e-07
1274,0.070710800588131
6396,-0.158144593238831
6397,-0.0874326080083847
6398,-0.0570755004882813
5899,-0.141422003507614
5900,-0.0707110017538071
5901,9.99999997475243e-07
5902,0.0303580854088068
6427,-0.156205430626869
6428,-0.0874326303601265
6429,-0.0750594884157181
2338,-0.141422003507614
2339,-0.0707110017538071
2340,9.99999997475243e-07
2341,0.0137419095262885
5930,-0.141422003507614
5931,-0.0707110017538071
5932,9.99999997475243e-07
5933,0.0303580854088068
2370,-0.137517988681793
2371,-0.0848727896809578
2372,-0.0711318701505661
838,-0.0707105994224548
839,9.99999997475243e-07
840,0.070710800588131
5961,-0.141422003507614
5962,-0.0707110017538071
5963,9.99999997475243e-07
5964,0.0123740965500474
869,-0.0707105994224548
870,9.99999997475243e-07
871,0.070710800588131
5993,-0.155584514141083
5994,-0.0848725289106369
5995,-0.0400845892727375
2927,-0.141422003507614
2928,-0.0707110017538071
2929,9.99999997475243e-07
2930,0.0123741049319506
900,-0.0707105994224548
901,9.99999997475243e-07
902,0.070710800588131
6024,-0.155584514141083
6025,-0.0848725363612175
6026,-0.0530693344771862
2959,-0.140527293086052
2960,-0.0874328836798668
2961,-0.0750594884157181
5527,-0.141422003507614
5528,-0.0707110017538071
5529,9.99999997475243e-07
5530,0.0447889305651188
931,-0.0707105994224548
932,9.99999997475243e-07
933,0.070710800588131
6055,-0.155584514141083
6056,-0.0848725363612175
6057,-0.0530693344771862
5558,-0.141422003507614
5559,-0.0707110017538071
5560,9.99999997475243e-07
5561,0.0318041816353798
962,-0.0707105994224548
963,9.99999997475243e-07
964,0.070710800588131
6086,-0.155584514141083
6087,-0.0848725363612175
6088,-0.0362417511641979
5589,-0.141422003507614
5590,-0.0707110017538071
5591,9.99999997475243e-07
5592,0.0318041816353798
993,-0.0707105994224548
994,9.99999997475243e-07
995,0.070710800588131
6117,-0.155584514141083
6118,-0.0848725363612175
6119,-0.0267403721809387
5620,-0.141422003507614
5621,-0.0707110017538071
5622,9.99999997475243e-07
5623,0.0486317649483681
