time,temperature value,current value
0.001,106.0,0.0
0.0014999444,104.0,6.0
0.0019998889,104.0,7.0
0.0024998333,104.0,14.0
0.0029997778,106.0,14.0
0.0034997222,106.0,26.0
0.0039996666,106.0,36.0
0.0044996111,104.0,36.0
0.0049995555,106.0,44.0
0.0054994999,106.0,45.0
0.0059994444,106.0,46.0
0.0064993888,106.0,56.0
0.0069993333,106.0,68.0
0.0074992777,104.0,73.0
0.0079992221,104.0,81.0
0.0084991666,104.0,89.0
0.008999111,104.0,95.0
0.0094990555,104.0,111.0
0.0099989999,104.0,121.0
0.0104989443,106.0,143.0
0.0109988888,106.0,160.0
0.0114988332,104.0,173.0
0.0119987776,107.0,182.0
0.0124987221,106.0,194.0
0.0129986665,104.0,205.0
0.013498611,106.0,221.0
0.0139985554,106.0,219.0
0.0144984998,104.0,227.0
0.0149984443,106.0,235.0
0.0154983887,106.0,250.0
0.0159983331,104.0,260.0
0.0164982776,106.0,274.0
0.016998222,106.0,298.0
0.0174981665,106.0,311.0
0.0179981109,106.0,318.0
0.0184980553,104.0,330.0
0.0189979998,107.0,345.0
0.0194979442,107.0,358.0
0.0199978887,104.0,373.0
0.0204978331,109.0,386.0
0.0209977775,107.0,398.0
0.021497722,106.0,404.0
0.0219976664,107.0,406.0
0.0224976108,107.0,415.0
0.0229975553,106.0,427.0
0.0234974997,107.0,441.0
0.0239974442,106.0,456.0
0.0244973886,106.0,470.0
0.024997333,107.0,486.0
0.0254972775,106.0,501.0
0.0259972219,106.0,515.0
0.0264971664,106.0,530.0
0.0269971108,104.0,543.0
0.0274970552,107.0,546.0
0.0279969997,107.0,555.0
0.0284969441,106.0,567.0
0.0289968885,107.0,579.0
0.029496833,107.0,592.0
0.0299967774,106.0,606.0
0.0304967219,107.0,619.0
0.0309966663,107.0,631.0
0.0314966107,106.0,643.0
0.0319965552,107.0,647.0
0.0324964996,107.0,654.0
0.032996444,107.0,668.0
0.0334963885,107.0,682.0
0.0339963329,106.0,700.0
0.0344962774,107.0,720.0
0.0349962218,107.0,740.0
0.0354961662,107.0,750.0
0.0359961107,109.0,759.0
0.0364960551,107.0,762.0
0.0369959996,107.0,760.0
0.037495944,109.0,770.0
0.0379958884,109.0,779.0
0.0384958329,107.0,792.0
0.0389957773,109.0,793.0
0.0394957217,109.0,802.0
0.0399956662,109.0,804.0
0.0404956106,109.0,800.0
0.0409955551,107.0,809.0
0.0414954995,109.0,818.0
0.0419954439,111.0,827.0
0.0424953884,109.0,826.0
0.0429953328,111.0,834.0
0.0434952773,109.0,840.0
0.0439952217,109.0,847.0
0.0444951661,111.0,871.0
0.0449951106,109.0,887.0
0.045495055,109.0,900.0
0.0459949994,111.0,911.0
0.0464949439,109.0,921.0
0.0469948883,109.0,933.0
0.0474948328,113.0,929.0
0.0479947772,109.0,926.0
0.0484947216,109.0,932.0
0.0489946661,111.0,948.0
0.0494946105,111.0,949.0
0.049994555,111.0,935.0
0.0504944994,111.0,937.0
0.0509944438,111.0,945.0
0.0514943883,111.0,949.0
0.0519943327,109.0,957.0
0.0524942771,111.0,954.0
0.0529942216,113.0,960.0
0.053494166,111.0,978.0
0.0539941105,111.0,991.0
0.0544940549,113.0,1010.0
0.0549939993,111.0,1026.0
0.0554939438,111.0,1042.0
0.0559938882,115.0,1055.0
0.0564938326,113.0,1061.0
0.0569937771,115.0,1068.0
0.0574937215,115.0,1055.0
0.057993666,113.0,1045.0
0.0584936104,115.0,1049.0
0.0589935548,115.0,1045.0
0.0594934993,113.0,1040.0
0.0599934437,115.0,1034.0
0.0604933882,115.0,1028.0
0.0609933326,115.0,1021.0
0.061493277,117.0,1011.0
0.0619932215,115.0,1014.0
0.0624931659,115.0,1020.0
0.0629931103,117.0,1023.0
0.0634930548,115.0,1036.0
0.0639929992,117.0,1041.0
0.0644929437,118.0,1069.0
0.0649928881,117.0,1102.0
0.0654928325,117.0,1113.0
0.065992777,118.0,1112.0
0.0664927214,117.0,1106.0
0.0669926659,118.0,1109.0
0.0674926103,117.0,1111.0
0.0679925547,118.0,1099.0
0.0684924992,120.0,1087.0
0.0689924436,118.0,1089.0
0.069492388,118.0,1089.0
0.0699923325,120.0,1095.0
0.0704922769,120.0,1080.0
0.0709922214,118.0,1068.0
0.0714921658,122.0,1072.0
0.0719921102,120.0,1065.0
0.0724920547,120.0,1057.0
0.0729919991,120.0,1052.0
0.0734919435,120.0,1055.0
0.073991888,122.0,1081.0
0.0744918324,122.0,1113.0
0.0749917769,122.0,1132.0
0.0754917213,124.0,1156.0
0.0759916657,122.0,1148.0
0.0764916102,124.0,1135.0
0.0769915546,127.0,1140.0
0.0774914991,124.0,1124.0
0.0779914435,124.0,1109.0
0.0784913879,127.0,1106.0
0.0789913324,126.0,1092.0
0.0794912768,126.0,1088.0
0.0799912212,127.0,1070.0
0.0804911657,127.0,1060.0
0.0809911101,127.0,1052.0
0.0814910546,126.0,1042.0
0.081990999,129.0,1035.0
0.0824909434,129.0,1026.0
0.0829908879,129.0,1021.0
0.0834908323,129.0,1024.0
0.0839907768,129.0,1042.0
0.0844907212,129.0,1076.0
0.0849906656,129.0,1101.0
0.0854906101,129.0,1106.0
0.0859905545,127.0,1111.0
0.0864904989,129.0,1118.0
0.0869904434,133.0,1113.0
0.0874903878,131.0,1105.0
0.0879903323,133.0,1095.0
0.0884902767,133.0,1085.0
0.0889902211,135.0,1077.0
0.0894901656,135.0,1068.0
0.08999011,135.0,1049.0
0.0904900545,136.0,1032.0
