time,temperature value,current value
0.001,106.0,0.0
0.0014999444,104.0,6.0
0.0019998889,104.0,9.0
0.0024998333,104.0,15.0
0.0029997778,104.0,18.0
0.0034997222,106.0,27.0
0.0039996666,106.0,42.0
0.0044996111,104.0,40.0
0.0049995555,106.0,52.0
0.0054994999,106.0,67.0
0.0059994444,106.0,64.0
0.0064993888,106.0,64.0
0.0069993333,106.0,82.0
0.0074992777,104.0,91.0
0.0079992221,104.0,103.0
0.0084991666,104.0,115.0
0.008999111,104.0,127.0
0.0094990555,104.0,147.0
0.0099989999,104.0,159.0
0.0104989443,106.0,182.0
0.0109988888,106.0,206.0
0.0114988332,104.0,219.0
0.0119987776,106.0,228.0
0.0124987221,106.0,242.0
0.0129986665,104.0,256.0
0.013498611,108.0,269.0
0.0139985554,106.0,256.0
0.0144984998,104.0,274.0
0.0149984443,106.0,285.0
0.0154983887,106.0,295.0
0.0159983331,104.0,307.0
0.0164982776,106.0,321.0
0.016998222,106.0,345.0
0.0174981665,104.0,361.0
0.0179981109,106.0,365.0
0.0184980553,104.0,378.0
0.0189979998,108.0,389.0
0.0194979442,108.0,402.0
0.0199978887,104.0,415.0
0.0204978331,108.0,425.0
0.0209977775,108.0,443.0
0.021497722,106.0,443.0
0.0219976664,108.0,445.0
0.0224976108,108.0,457.0
0.0229975553,104.0,468.0
0.0234974997,108.0,480.0
0.0239974442,106.0,482.0
0.0244973886,106.0,494.0
0.024997333,106.0,515.0
0.0254972775,106.0,531.0
0.0259972219,106.0,543.0
0.0264971664,108.0,558.0
0.0269971108,106.0,573.0
0.0274970552,108.0,581.0
0.0279969997,108.0,596.0
0.0284969441,106.0,608.0
0.0289968885,108.0,622.0
0.029496833,108.0,635.0
0.0299967774,106.0,636.0
0.0304967219,108.0,635.0
0.0309966663,109.0,645.0
0.0314966107,106.0,655.0
0.0319965552,108.0,659.0
0.0324964996,108.0,666.0
0.032996444,106.0,676.0
0.0334963885,108.0,689.0
0.0339963329,106.0,702.0
0.0344962774,108.0,714.0
0.0349962218,108.0,724.0
0.0354961662,106.0,728.0
0.0359961107,109.0,736.0
0.0364960551,108.0,751.0
0.0369959996,108.0,770.0
0.037495944,109.0,794.0
0.0379958884,109.0,814.0
0.0384958329,108.0,829.0
0.0389957773,111.0,828.0
0.0394957217,109.0,828.0
0.0399956662,108.0,824.0
0.0404956106,111.0,832.0
0.0409955551,109.0,834.0
0.0414954995,109.0,832.0
0.0419954439,109.0,839.0
0.0424953884,108.0,838.0
0.0429953328,109.0,844.0
0.0434952773,111.0,856.0
0.0439952217,109.0,864.0
0.0444951661,111.0,873.0
0.0449951106,109.0,872.0
0.045495055,109.0,878.0
0.0459949994,111.0,890.0
0.0464949439,111.0,907.0
0.0469948883,109.0,936.0
0.0474948328,111.0,951.0
0.0479947772,109.0,962.0
0.0484947216,109.0,964.0
0.0489946661,113.0,981.0
0.0494946105,109.0,993.0
0.049994555,109.0,982.0
0.0504944994,111.0,983.0
0.0509944438,111.0,993.0
0.0514943883,111.0,997.0
0.0519943327,113.0,1005.0
0.0524942771,111.0,1001.0
0.0529942216,113.0,1005.0
0.053494166,111.0,1005.0
0.0539941105,111.0,999.0
0.0544940549,113.0,1006.0
0.0549939993,113.0,1001.0
0.0554939438,113.0,1001.0
0.0559938882,115.0,1007.0
0.0564938326,113.0,1018.0
0.0569937771,113.0,1046.0
0.0574937215,115.0,1067.0
0.057993666,113.0,1079.0
0.0584936104,115.0,1083.0
0.0589935548,117.0,1085.0
0.0594934993,115.0,1086.0
0.0599934437,117.0,1067.0
0.0604933882,117.0,1069.0
0.0609933326,117.0,1068.0
0.061493277,117.0,1050.0
0.0619932215,117.0,1049.0
0.0624931659,117.0,1048.0
0.0629931103,119.0,1040.0
0.0634930548,117.0,1044.0
0.0639929992,119.0,1030.0
0.0644929437,120.0,1018.0
0.0649928881,119.0,1024.0
0.0654928325,119.0,1026.0
0.065992777,120.0,1029.0
0.0664927214,119.0,1030.0
0.0669926659,119.0,1058.0
0.0674926103,120.0,1095.0
0.0679925547,119.0,1102.0
0.0684924992,120.0,1102.0
0.0689924436,120.0,1110.0
0.069492388,120.0,1113.0
0.0699923325,122.0,1119.0
0.0704922769,122.0,1113.0
0.0709922214,122.0,1105.0
0.0714921658,124.0,1097.0
0.0719921102,122.0,1091.0
0.0724920547,122.0,1082.0
0.0729919991,126.0,1074.0
0.0734919435,124.0,1060.0
0.073991888,124.0,1048.0
0.0744918324,124.0,1053.0
0.0749917769,124.0,1046.0
0.0754917213,126.0,1038.0
0.0759916657,126.0,1037.0
0.0764916102,126.0,1049.0
0.0769915546,128.0,1069.0
0.0774914991,126.0,1087.0
0.0779914435,128.0,1099.0
0.0784913879,129.0,1116.0
0.0789913324,129.0,1115.0
0.0794912768,129.0,1105.0
0.0799912212,133.0,1092.0
0.0804911657,129.0,1069.0
0.0809911101,131.0,1061.0
0.0814910546,131.0,1055.0
0.081990999,131.0,1046.0
0.0824909434,131.0,1041.0
0.0829908879,133.0,1025.0
0.0834908323,133.0,1014.0
0.0839907768,133.0,1009.0
0.0844907212,135.0,999.0
0.0849906656,133.0,995.0
0.0854906101,135.0,978.0
0.0859905545,135.0,982.0
0.0864904989,133.0,995.0
0.0869904434,135.0,1002.0
0.0874903878,135.0,1034.0
0.0879903323,135.0,1054.0
0.0884902767,136.0,1050.0
0.0889902211,135.0,1054.0
0.0894901656,136.0,1062.0
0.08999011,138.0,1057.0
0.0904900545,138.0,1050.0
