time,temperature value,current value
0.001,100.0,0.0
0.0014999444,98.0,1.0
0.0019998889,98.0,3.0
0.0024998333,98.0,8.0
0.0029997778,100.0,6.0
0.0034997222,100.0,12.0
0.0039996666,100.0,21.0
0.0044996111,100.0,30.0
0.0049995555,100.0,35.0
0.0054994999,100.0,45.0
0.0059994444,98.0,57.0
0.0064993888,100.0,60.0
0.0069993333,100.0,68.0
0.0074992777,100.0,75.0
0.0079992221,100.0,84.0
0.0084991666,100.0,100.0
0.008999111,102.0,111.0
0.0094990555,102.0,112.0
0.0099989999,100.0,115.0
0.0104989443,102.0,121.0
0.0109988888,102.0,130.0
0.0114988332,100.0,138.0
0.0119987776,102.0,159.0
0.0124987221,100.0,162.0
0.0129986665,100.0,164.0
0.013498611,100.0,174.0
0.0139985554,100.0,184.0
0.0144984998,100.0,204.0
0.0149984443,98.0,227.0
0.0154983887,98.0,240.0
0.0159983331,100.0,256.0
0.0164982776,102.0,278.0
0.016998222,98.0,294.0
0.0174981665,102.0,308.0
0.0179981109,102.0,331.0
0.0184980553,100.0,340.0
0.0189979998,104.0,342.0
0.0194979442,102.0,353.0
0.0199978887,98.0,366.0
0.0204978331,102.0,378.0
0.0209977775,102.0,383.0
0.021497722,98.0,386.0
0.0219976664,100.0,406.0
0.0224976108,98.0,420.0
0.0229975553,100.0,433.0
0.0234974997,100.0,459.0
0.0239974442,100.0,475.0
0.0244973886,102.0,492.0
0.024997333,102.0,509.0
0.0254972775,100.0,530.0
0.0259972219,104.0,541.0
0.0264971664,102.0,552.0
0.0269971108,102.0,566.0
0.0274970552,104.0,570.0
0.0279969997,102.0,560.0
0.0284969441,100.0,569.0
0.0289968885,102.0,580.0
0.029496833,102.0,583.0
0.0299967774,100.0,582.0
0.0304967219,102.0,603.0
0.0309966663,100.0,617.0
0.0314966107,102.0,628.0
0.0319965552,104.0,650.0
0.0324964996,100.0,664.0
0.032996444,104.0,678.0
0.0334963885,104.0,683.0
0.0339963329,102.0,687.0
0.0344962774,104.0,693.0
0.0349962218,104.0,714.0
0.0354961662,102.0,732.0
0.0359961107,104.0,751.0
0.0364960551,102.0,757.0
0.0369959996,100.0,747.0
0.037495944,104.0,764.0
0.0379958884,102.0,776.0
0.0384958329,102.0,786.0
0.0389957773,104.0,807.0
0.0394957217,102.0,820.0
0.0399956662,104.0,833.0
0.0404956106,104.0,843.0
0.0409955551,104.0,854.0
0.0414954995,104.0,856.0
0.0419954439,104.0,854.0
0.0424953884,102.0,850.0
0.0429953328,104.0,857.0
0.0434952773,104.0,872.0
0.0439952217,102.0,878.0
0.0444951661,106.0,899.0
0.0449951106,104.0,927.0
0.045495055,104.0,948.0
0.0459949994,107.0,962.0
0.0464949439,104.0,962.0
0.0469948883,104.0,960.0
0.0474948328,106.0,959.0
0.0479947772,106.0,962.0
0.0484947216,106.0,971.0
0.0489946661,106.0,978.0
0.0494946105,106.0,982.0
0.049994555,107.0,963.0
0.0504944994,107.0,967.0
0.0509944438,106.0,976.0
0.0514943883,107.0,978.0
0.0519943327,106.0,978.0
0.0524942771,106.0,962.0
0.0529942216,107.0,965.0
0.053494166,107.0,978.0
0.0539941105,107.0,999.0
0.0544940549,109.0,1033.0
0.0549939993,107.0,1053.0
0.0554939438,109.0,1076.0
0.0559938882,109.0,1082.0
0.0564938326,107.0,1077.0
0.0569937771,109.0,1084.0
0.0574937215,107.0,1080.0
0.057993666,109.0,1081.0
0.0584936104,109.0,1079.0
0.0589935548,109.0,1070.0
0.0594934993,109.0,1075.0
0.0599934437,111.0,1068.0
0.0604933882,109.0,1072.0
0.0609933326,109.0,1076.0
0.061493277,113.0,1082.0
0.0619932215,111.0,1080.0
0.0624931659,111.0,1063.0
0.0629931103,111.0,1057.0
0.0634930548,111.0,1057.0
0.0639929992,113.0,1078.0
0.0644929437,111.0,1113.0
0.0649928881,113.0,1132.0
0.0654928325,113.0,1142.0
0.065992777,113.0,1158.0
0.0664927214,113.0,1146.0
0.0669926659,116.0,1135.0
0.0674926103,115.0,1137.0
0.0679925547,115.0,1139.0
0.0684924992,116.0,1139.0
0.0689924436,116.0,1121.0
0.069492388,115.0,1111.0
0.0699923325,118.0,1102.0
0.0704922769,116.0,1096.0
0.0709922214,116.0,1088.0
0.0714921658,118.0,1079.0
0.0719921102,118.0,1073.0
0.0724920547,118.0,1067.0
0.0729919991,118.0,1057.0
0.0734919435,118.0,1066.0
0.073991888,118.0,1085.0
0.0744918324,118.0,1107.0
0.0749917769,120.0,1145.0
0.0754917213,122.0,1165.0
0.0759916657,120.0,1169.0
0.0764916102,120.0,1163.0
0.0769915546,124.0,1149.0
0.0774914991,120.0,1135.0
0.0779914435,122.0,1138.0
0.0784913879,124.0,1132.0
0.0789913324,122.0,1124.0
0.0794912768,124.0,1107.0
0.0799912212,124.0,1092.0
0.0804911657,124.0,1090.0
0.0809911101,126.0,1069.0
0.0814910546,126.0,1061.0
0.081990999,126.0,1055.0
0.0824909434,127.0,1045.0
0.0829908879,127.0,1039.0
0.0834908323,127.0,1032.0
0.0839907768,129.0,1038.0
0.0844907212,129.0,1064.0
0.0849906656,129.0,1082.0
0.0854906101,129.0,1096.0
0.0859905545,131.0,1102.0
0.0864904989,131.0,1088.0
0.0869904434,131.0,1076.0
0.0874903878,131.0,1070.0
0.0879903323,134.0,1053.0
0.0884902767,134.0,1042.0
0.0889902211,133.0,1038.0
0.0894901656,136.0,1031.0
0.08999011,134.0,1023.0
0.0904900545,134.0,1009.0
0.0909899989,136.0,999.0
0.0914899433,134.0,992.0
0.0919898878,136.0,977.0
0.0924898322,136.0,970.0
0.0929897766,134.0,961.0
0.0934897211,134.0,961.0
0.0939896655,138.0,977.0
0.09448961,134.0,1001.0
0.0949895544,131.0,1020.0
0.0954894988,138.0,1058.0
0.0959894433,134.0,1070.0
0.0964893877,134.0,1073.0
0.0969893321,140.0,1092.0
0.0974892766,138.0,1083.0
0.097989221,140.0,1072.0
0.0984891655,138.0,1064.0
0.0989891099,142.0,1046.0
0.0994890543,145.0,1045.0
0.0999889988,143.0,1033.0
0.1004889432,145.0,995.0
0.1009888877,149.0,982.0
0.1014888321,147.0,967.0
0.1019887765,149.0,938.0
0.102488721,149.0,920.0
0.1029886654,150.0,892.0
0.1034886098,152.0,877.0
0.1039885543,152.0,863.0
0.1044884987,152.0,848.0
0.1049884432,154.0,858.0
0.1054883876,154.0,874.0
0.105988332,156.0,864.0
0.1064882765,156.0,846.0
0.1069882209,156.0,832.0
0.1074881654,157.0,804.0
0.1079881098,157.0,794.0
0.1084880542,157.0,789.0
0.1089879987,159.0,764.0
0.1094879431,159.0,757.0
0.1099878875,161.0,754.0
0.110487832,161.0,734.0
0.1109877764,161.0,724.0
0.1114877209,161.0,721.0
0.1119876653,163.0,707.0
0.1124876097,159.0,704.0
0.1129875542,156.0,698.0
0.1134874986,164.0,704.0
0.113987443,157.0,708.0
0.1144873875,156.0,705.0
0.1149873319,164.0,736.0
0.1154872764,161.0,761.0
0.1159872208,156.0,757.0
0.1164871652,164.0,775.0
0.1169871097,166.0,787.0
0.1174870541,164.0,777.0
0.1179869986,168.0,781.0
0.118486943,170.0,770.0
0.1189868874,171.0,746.0
0.1194868319,173.0,730.0
0.1199867763,173.0,704.0
0.1204867207,175.0,676.0
0.1209866652,175.0,651.0
0.1214866096,176.0,623.0
0.1219865541,178.0,590.0
0.1224864985,176.0,562.0
0.1229864429,180.0,544.0
0.1234863874,178.0,520.0
0.1239863318,178.0,507.0
0.1244862763,182.0,496.0
0.1249862207,180.0,482.0
0.1254861651,183.0,484.0
0.1259861096,185.0,487.0
0.126486054,183.0,467.0
0.1269859984,187.0,453.0
0.1274859429,187.0,438.0
0.1279858873,185.0,413.0
0.1284858318,188.0,408.0
0.1289857762,188.0,405.0
0.1294857206,187.0,384.0
0.1299856651,188.0,372.0
0.1304856095,188.0,358.0
0.130985554,190.0,348.0
0.1314854984,190.0,345.0
0.1319854428,190.0,341.0
0.1324853873,194.0,333.0
0.1329853317,194.0,329.0
0.1334852761,192.0,329.0
0.1339852206,195.0,309.0
0.134485165,195.0,308.0
0.1349851095,194.0,307.0
0.1354850539,195.0,291.0
0.1359849983,197.0,291.0
0.1364849428,195.0,288.0
0.1369848872,197.0,270.0
0.1374848316,199.0,269.0
0.1379847761,199.0,267.0
0.1384847205,199.0,256.0
0.138984665,199.0,253.0
0.1394846094,202.0,253.0
0.1399845538,202.0,250.0
0.1404844983,200.0,231.0
0.1409844427,204.0,228.0
0.1414843872,205.0,217.0
0.1419843316,202.0,207.0
0.142484276,205.0,198.0
0.1429842205,205.0,190.0
0.1434841649,204.0,186.0
0.1439841093,205.0,184.0
0.1444840538,205.0,175.0
0.1449839982,207.0,173.0
0.1454839427,207.0,174.0
0.1459838871,207.0,167.0
