time,temperature value,current value
0.001,129.0,1.0
0.0014999444,129.0,2.0
0.0019998889,127.0,2.0
0.0024998333,127.0,4.0
0.0029997778,129.0,10.0
0.0034997222,127.0,14.0
0.0039996666,129.0,15.0
0.0044996111,127.0,25.0
0.0049995555,127.0,33.0
0.0054994999,129.0,36.0
0.0059994444,129.0,43.0
0.0064993888,127.0,45.0
0.0069993333,129.0,64.0
0.0074992777,129.0,72.0
0.0079992221,127.0,70.0
0.0084991666,129.0,79.0
0.008999111,127.0,85.0
0.0094990555,129.0,93.0
0.0099989999,129.0,100.0
0.0104989443,129.0,108.0
0.0109988888,127.0,118.0
0.0114988332,127.0,128.0
0.0119987776,127.0,137.0
0.0124987221,127.0,146.0
0.0129986665,127.0,167.0
0.013498611,127.0,184.0
0.0139985554,129.0,195.0
0.0144984998,129.0,210.0
0.0149984443,127.0,223.0
0.0154983887,131.0,235.0
0.0159983331,129.0,250.0
0.0164982776,127.0,258.0
0.016998222,131.0,258.0
0.0174981665,129.0,262.0
0.0179981109,127.0,270.0
0.0184980553,129.0,282.0
0.0189979998,129.0,294.0
0.0194979442,127.0,306.0
0.0199978887,129.0,319.0
0.0204978331,129.0,333.0
0.0209977775,129.0,348.0
0.021497722,129.0,362.0
0.0219976664,127.0,374.0
0.0224976108,131.0,385.0
0.0229975553,131.0,389.0
0.0234974997,129.0,390.0
0.0239974442,133.0,390.0
0.0244973886,131.0,404.0
0.024997333,129.0,415.0
0.0254972775,131.0,431.0
0.0259972219,131.0,437.0
0.0264971664,129.0,430.0
0.0269971108,129.0,440.0
0.0274970552,129.0,453.0
0.0279969997,129.0,464.0
0.0284969441,129.0,477.0
0.0289968885,129.0,488.0
0.029496833,131.0,511.0
0.0299967774,131.0,528.0
0.0304967219,127.0,544.0
0.0309966663,131.0,557.0
0.0314966107,131.0,571.0
0.0319965552,129.0,585.0
0.0324964996,131.0,588.0
0.032996444,131.0,598.0
0.0334963885,129.0,600.0
0.0339963329,131.0,601.0
0.0344962774,131.0,612.0
0.0349962218,129.0,615.0
0.0354961662,131.0,633.0
0.0359961107,129.0,647.0
0.0364960551,131.0,663.0
0.0369959996,131.0,680.0
0.037495944,129.0,680.0
0.0379958884,131.0,689.0
0.0384958329,133.0,703.0
0.0389957773,133.0,714.0
0.0394957217,133.0,726.0
0.0399956662,133.0,719.0
