time,temperature value,current value
0.001,109.0,2.0
0.0014999444,109.0,2.0
0.0019998889,107.0,3.0
0.0024998333,109.0,3.0
0.0029997778,109.0,5.0
0.0034997222,109.0,12.0
0.0039996666,109.0,24.0
0.0044996111,111.0,26.0
0.0049995555,111.0,25.0
0.0054994999,109.0,32.0
0.0059994444,111.0,35.0
0.0064993888,109.0,43.0
0.0069993333,107.0,53.0
0.0074992777,109.0,56.0
0.0079992221,109.0,65.0
0.0084991666,109.0,68.0
0.008999111,107.0,76.0
0.0094990555,107.0,80.0
0.0099989999,107.0,97.0
0.0104989443,109.0,118.0
0.0109988888,107.0,126.0
0.0114988332,109.0,135.0
0.0119987776,109.0,145.0
0.0124987221,107.0,158.0
0.0129986665,111.0,164.0
0.013498611,111.0,180.0
0.0139985554,107.0,193.0
0.0144984998,111.0,210.0
0.0149984443,109.0,225.0
0.0154983887,107.0,233.0
0.0159983331,109.0,248.0
0.0164982776,107.0,263.0
0.016998222,109.0,279.0
0.0174981665,109.0,302.0
0.0179981109,107.0,310.0
0.0184980553,111.0,325.0
0.0189979998,111.0,347.0
0.0194979442,107.0,352.0
0.0199978887,111.0,367.0
0.0204978331,111.0,393.0
0.0209977775,109.0,402.0
0.021497722,111.0,406.0
0.0219976664,111.0,418.0
0.0224976108,109.0,430.0
0.0229975553,111.0,443.0
0.0234974997,109.0,449.0
0.0239974442,109.0,452.0
0.0244973886,109.0,461.0
0.024997333,107.0,477.0
0.0254972775,111.0,491.0
0.0259972219,109.0,519.0
0.0264971664,107.0,537.0
0.0269971108,111.0,551.0
0.0274970552,111.0,568.0
0.0279969997,109.0,583.0
0.0284969441,111.0,598.0
0.0289968885,111.0,601.0
0.029496833,107.0,611.0
0.0299967774,111.0,625.0
0.0304967219,109.0,637.0
0.0309966663,109.0,647.0
0.0314966107,109.0,660.0
0.0319965552,109.0,674.0
0.0324964996,109.0,689.0
0.032996444,109.0,701.0
0.0334963885,107.0,702.0
0.0339963329,111.0,712.0
0.0344962774,111.0,724.0
0.0349962218,111.0,739.0
0.0354961662,113.0,759.0
0.0359961107,111.0,779.0
0.0364960551,109.0,792.0
0.0369959996,113.0,785.0
0.037495944,111.0,790.0
0.0379958884,109.0,801.0
0.0384958329,111.0,810.0
0.0389957773,111.0,812.0
0.0394957217,111.0,800.0
0.0399956662,111.0,803.0
0.0404956106,109.0,815.0
0.0409955551,113.0,835.0
0.0414954995,113.0,859.0
0.0419954439,113.0,862.0
0.0424953884,113.0,858.0
0.0429953328,113.0,856.0
0.0434952773,111.0,861.0
0.0439952217,113.0,873.0
0.0444951661,113.0,871.0
0.0449951106,111.0,874.0
0.045495055,113.0,886.0
0.0459949994,111.0,910.0
0.0464949439,111.0,933.0
0.0469948883,113.0,947.0
0.0474948328,111.0,960.0
0.0479947772,113.0,961.0
0.0484947216,113.0,966.0
0.0489946661,113.0,974.0
0.0494946105,113.0,981.0
0.049994555,113.0,991.0
0.0504944994,113.0,986.0
0.0509944438,113.0,991.0
0.0514943883,113.0,999.0
0.0519943327,113.0,1004.0
0.0524942771,115.0,1015.0
0.0529942216,113.0,1003.0
0.053494166,113.0,993.0
0.0539941105,115.0,998.0
0.0544940549,115.0,1004.0
0.0549939993,113.0,1022.0
0.0554939438,117.0,1040.0
0.0559938882,115.0,1060.0
0.0564938326,117.0,1077.0
0.0569937771,115.0,1087.0
0.0574937215,117.0,1088.0
0.057993666,117.0,1088.0
0.0584936104,115.0,1078.0
0.0589935548,115.0,1084.0
0.0594934993,118.0,1078.0
0.0599934437,117.0,1079.0
0.0604933882,117.0,1079.0
0.0609933326,118.0,1070.0
0.061493277,118.0,1074.0
0.0619932215,118.0,1069.0
0.0624931659,120.0,1063.0
0.0629931103,118.0,1052.0
0.0634930548,118.0,1046.0
0.0639929992,120.0,1047.0
0.0644929437,118.0,1046.0
