time,temperature value,current value
0.001,109.0,1.0
0.0014999444,109.0,2.0
0.0019998889,109.0,0.0
0.0024998333,107.0,2.0
0.0029997778,109.0,6.0
0.0034997222,111.0,13.0
0.0039996666,109.0,16.0
0.0044996111,109.0,13.0
0.0049995555,109.0,23.0
0.0054994999,109.0,32.0
0.0059994444,109.0,33.0
0.0064993888,109.0,42.0
0.0069993333,111.0,54.0
0.0074992777,109.0,56.0
0.0079992221,111.0,62.0
0.0084991666,111.0,66.0
0.008999111,111.0,74.0
0.0094990555,111.0,80.0
0.0099989999,113.0,83.0
0.0104989443,113.0,90.0
0.0109988888,113.0,96.0
0.0114988332,113.0,98.0
0.0119987776,113.0,98.0
0.0124987221,111.0,108.0
0.0129986665,113.0,106.0
0.013498611,111.0,110.0
0.0139985554,113.0,116.0
0.0144984998,113.0,124.0
0.0149984443,113.0,132.0
0.0154983887,115.0,140.0
0.0159983331,115.0,151.0
0.0164982776,115.0,152.0
0.016998222,117.0,153.0
0.0174981665,117.0,163.0
0.0179981109,115.0,161.0
0.0184980553,117.0,164.0
0.0189979998,115.0,163.0
0.0194979442,115.0,167.0
0.0199978887,117.0,168.0
0.0204978331,115.0,183.0
0.0209977775,115.0,192.0
0.021497722,115.0,201.0
0.0219976664,115.0,211.0
0.0224976108,117.0,223.0
0.0229975553,117.0,234.0
0.0234974997,117.0,251.0
0.0239974442,118.0,270.0
0.0244973886,118.0,264.0
0.024997333,118.0,268.0
0.0254972775,120.0,277.0
0.0259972219,118.0,278.0
0.0264971664,117.0,279.0
0.0269971108,118.0,290.0
0.0274970552,118.0,301.0
0.0279969997,118.0,314.0
0.0284969441,118.0,317.0
0.0289968885,118.0,311.0
0.029496833,118.0,319.0
0.0299967774,120.0,333.0
0.0304967219,118.0,343.0
0.0309966663,122.0,354.0
0.0314966107,122.0,369.0
0.0319965552,120.0,372.0
0.0324964996,124.0,376.0
0.032996444,124.0,388.0
0.0334963885,120.0,385.0
0.0339963329,124.0,382.0
0.0344962774,122.0,383.0
0.0349962218,120.0,383.0
0.0354961662,122.0,392.0
0.0359961107,122.0,394.0
0.0364960551,122.0,396.0
0.0369959996,122.0,394.0
0.037495944,122.0,406.0
0.0379958884,126.0,416.0
0.0384958329,124.0,430.0
0.0389957773,124.0,443.0
0.0394957217,126.0,444.0
0.0399956662,126.0,446.0
0.0404956106,124.0,446.0
0.0409955551,126.0,455.0
0.0414954995,126.0,457.0
0.0419954439,124.0,460.0
0.0424953884,126.0,474.0
0.0429953328,124.0,469.0
0.0434952773,124.0,470.0
0.0439952217,126.0,483.0
0.0444951661,124.0,494.0
0.0449951106,127.0,506.0
0.045495055,127.0,509.0
0.0459949994,126.0,517.0
0.0464949439,129.0,529.0
0.0469948883,129.0,543.0
0.0474948328,127.0,543.0
0.0479947772,129.0,535.0
0.0484947216,129.0,543.0
0.0489946661,126.0,545.0
0.0494946105,127.0,543.0
0.049994555,129.0,554.0
0.0504944994,129.0,554.0
0.0509944438,129.0,553.0
0.0514943883,127.0,553.0
0.0519943327,131.0,567.0
0.0524942771,129.0,585.0
0.0529942216,129.0,591.0
0.053494166,133.0,607.0
0.0539941105,131.0,618.0
0.0544940549,131.0,621.0
0.0549939993,133.0,622.0
0.0554939438,133.0,610.0
0.0559938882,131.0,606.0
0.0564938326,133.0,616.0
0.0569937771,133.0,606.0
0.0574937215,133.0,605.0
0.057993666,133.0,606.0
0.0584936104,131.0,605.0
0.0589935548,135.0,613.0
0.0594934993,133.0,611.0
0.0599934437,131.0,621.0
0.0604933882,136.0,630.0
0.0609933326,135.0,641.0
0.061493277,135.0,645.0
0.0619932215,136.0,638.0
0.0624931659,136.0,654.0
0.0629931103,133.0,659.0
0.0634930548,136.0,657.0
0.0639929992,135.0,666.0
0.0644929437,135.0,677.0
0.0649928881,136.0,686.0
0.0654928325,136.0,690.0
0.065992777,138.0,676.0
0.0664927214,138.0,683.0
0.0669926659,136.0,693.0
0.0674926103,138.0,693.0
0.0679925547,138.0,690.0
0.0684924992,138.0,691.0
0.0689924436,140.0,699.0
0.069492388,140.0,699.0
0.0699923325,138.0,690.0
0.0704922769,138.0,683.0
0.0709922214,138.0,683.0
0.0714921658,138.0,681.0
0.0719921102,140.0,692.0
0.0724920547,138.0,712.0
0.0729919991,140.0,725.0
0.0734919435,142.0,742.0
0.073991888,142.0,747.0
0.0744918324,143.0,743.0
0.0749917769,143.0,752.0
0.0754917213,143.0,741.0
0.0759916657,145.0,736.0
0.0764916102,145.0,736.0
0.0769915546,143.0,710.0
0.0774914991,145.0,707.0
0.0779914435,143.0,705.0
0.0784913879,143.0,693.0
0.0789913324,145.0,697.0
0.0794912768,143.0,707.0
0.0799912212,145.0,713.0
0.0804911657,145.0,715.0
0.0809911101,145.0,702.0
0.0814910546,147.0,709.0
0.081990999,145.0,724.0
0.0824909434,145.0,736.0
0.0829908879,147.0,756.0
0.0834908323,149.0,764.0
0.0839907768,147.0,755.0
0.0844907212,149.0,763.0
0.0849906656,149.0,763.0
0.0854906101,149.0,759.0
0.0859905545,151.0,757.0
0.0864904989,149.0,743.0
0.0869904434,151.0,739.0
0.0874903878,151.0,736.0
0.0879903323,151.0,723.0
0.0884902767,151.0,717.0
0.0889902211,151.0,724.0
0.0894901656,149.0,716.0
0.08999011,151.0,711.0
0.0904900545,151.0,718.0
0.0909899989,149.0,716.0
0.0914899433,152.0,725.0
0.0919898878,151.0,739.0
0.0924898322,151.0,751.0
0.0929897766,154.0,771.0
0.0934897211,152.0,782.0
0.0939896655,156.0,772.0
0.09448961,156.0,782.0
0.0949895544,158.0,779.0
0.0954894988,158.0,765.0
0.0959894433,158.0,763.0
0.0964893877,156.0,748.0
0.0969893321,158.0,733.0
0.0974892766,158.0,730.0
0.097989221,156.0,718.0
0.0984891655,158.0,713.0
0.0989891099,158.0,710.0
0.0994890543,158.0,697.0
0.0999889988,158.0,704.0
0.1004889432,158.0,712.0
0.1009888877,159.0,711.0
0.1014888321,159.0,717.0
0.1019887765,159.0,723.0
0.102488721,161.0,722.0
0.1029886654,161.0,741.0
0.1034886098,159.0,760.0
0.1039885543,163.0,754.0
0.1044884987,163.0,751.0
0.1049884432,163.0,750.0
0.1054883876,164.0,737.0
0.105988332,163.0,731.0
0.1064882765,163.0,729.0
0.1069882209,164.0,725.0
0.1074881654,163.0,721.0
0.1079881098,164.0,720.0
0.1084880542,164.0,716.0
0.1089879987,164.0,713.0
0.1094879431,166.0,710.0
0.1099878875,166.0,707.0
0.110487832,164.0,705.0
0.1109877764,166.0,704.0
0.1114877209,166.0,700.0
0.1119876653,164.0,712.0
0.1124876097,168.0,732.0
0.1129875542,168.0,731.0
0.1134874986,168.0,741.0
0.113987443,170.0,745.0
0.1144873875,170.0,732.0
0.1149873319,171.0,731.0
0.1154872764,171.0,726.0
0.1159872208,171.0,715.0
0.1164871652,173.0,709.0
0.1169871097,171.0,708.0
0.1174870541,171.0,685.0
0.1179869986,173.0,678.0
0.118486943,173.0,687.0
0.1189868874,170.0,675.0
0.1194868319,175.0,669.0
0.1199867763,173.0,678.0
0.1204867207,173.0,668.0
0.1209866652,175.0,663.0
0.1214866096,173.0,669.0
0.1219865541,175.0,674.0
0.1224864985,177.0,680.0
0.1229864429,175.0,688.0
0.1234863874,177.0,697.0
0.1239863318,178.0,700.0
