time,temperature value,current value
0.001,89.0,4.0
0.0014999444,89.0,2.0
0.0019998889,89.0,2.0
0.0024998333,88.0,4.0
0.0029997778,89.0,8.0
0.0034997222,89.0,12.0
0.0039996666,89.0,25.0
0.0044996111,88.0,34.0
0.0049995555,89.0,35.0
0.0054994999,89.0,41.0
0.0059994444,88.0,55.0
0.0064993888,89.0,56.0
0.0069993333,89.0,64.0
0.0074992777,88.0,77.0
0.0079992221,89.0,81.0
0.0084991666,89.0,88.0
0.008999111,88.0,103.0
0.0094990555,89.0,111.0
0.0099989999,89.0,122.0
0.0104989443,88.0,132.0
0.0109988888,88.0,144.0
0.0114988332,88.0,165.0
0.0119987776,88.0,172.0
0.0124987221,88.0,190.0
0.0129986665,88.0,200.0
0.013498611,89.0,214.0
0.0139985554,89.0,225.0
0.0144984998,88.0,240.0
0.0149984443,91.0,254.0
0.0154983887,89.0,270.0
0.0159983331,89.0,294.0
0.0164982776,91.0,312.0
0.016998222,91.0,321.0
0.0174981665,88.0,329.0
0.0179981109,91.0,342.0
0.0184980553,91.0,357.0
0.0189979998,89.0,373.0
0.0194979442,89.0,388.0
0.0199978887,89.0,403.0
0.0204978331,91.0,419.0
0.0209977775,89.0,434.0
0.021497722,89.0,447.0
0.0219976664,91.0,463.0
0.0224976108,91.0,476.0
0.0229975553,89.0,480.0
0.0234974997,93.0,492.0
0.0239974442,93.0,505.0
0.0244973886,89.0,513.0
0.024997333,91.0,527.0
0.0254972775,91.0,542.0
0.0259972219,88.0,555.0
0.0264971664,91.0,572.0
0.0269971108,89.0,585.0
0.0274970552,89.0,598.0
0.0279969997,89.0,612.0
0.0284969441,89.0,626.0
0.0289968885,89.0,638.0
0.029496833,89.0,660.0
0.0299967774,88.0,677.0
0.0304967219,91.0,691.0
0.0309966663,91.0,706.0
0.0314966107,89.0,717.0
0.0319965552,91.0,731.0
0.0324964996,91.0,743.0
0.032996444,89.0,754.0
0.0334963885,91.0,771.0
0.0339963329,91.0,785.0
0.0344962774,89.0,795.0
0.0349962218,93.0,808.0
0.0354961662,91.0,815.0
0.0359961107,91.0,825.0
0.0364960551,93.0,836.0
0.0369959996,91.0,839.0
0.037495944,93.0,837.0
0.0379958884,93.0,843.0
0.0384958329,93.0,854.0
0.0389957773,93.0,865.0
0.0394957217,93.0,865.0
0.0399956662,91.0,863.0
0.0404956106,95.0,872.0
0.0409955551,93.0,872.0
0.0414954995,91.0,876.0
0.0419954439,95.0,886.0
0.0424953884,93.0,884.0
0.0429953328,93.0,884.0
0.0434952773,95.0,890.0
0.0439952217,93.0,911.0
0.0444951661,93.0,926.0
0.0449951106,95.0,951.0
0.045495055,93.0,978.0
0.0459949994,95.0,991.0
0.0464949439,93.0,1005.0
0.0469948883,93.0,1015.0
0.0474948328,95.0,1026.0
0.0479947772,95.0,1023.0
0.0484947216,93.0,1018.0
0.0489946661,95.0,1022.0
0.0494946105,95.0,1030.0
0.049994555,93.0,1024.0
0.0504944994,97.0,1030.0
0.0509944438,95.0,1040.0
0.0514943883,95.0,1037.0
0.0519943327,95.0,1040.0
0.0524942771,95.0,1047.0
0.0529942216,97.0,1053.0
