time,temperature value,current value
0.001,109.0,0.0
0.0014999444,107.0,0.0
0.0019998889,107.0,0.0
0.0024998333,107.0,0.0
0.0029997778,107.0,0.0
0.0034997222,109.0,4.0
0.0039996666,109.0,6.0
0.0044996111,107.0,9.0
0.0049995555,109.0,14.0
0.0054994999,109.0,26.0
0.0059994444,107.0,24.0
0.0064993888,109.0,42.0
0.0069993333,109.0,50.0
0.0074992777,109.0,50.0
0.0079992221,107.0,58.0
0.0084991666,109.0,64.0
0.008999111,111.0,69.0
0.0094990555,109.0,84.0
0.0099989999,109.0,95.0
0.0104989443,111.0,107.0
0.0109988888,111.0,106.0
0.0114988332,109.0,108.0
0.0119987776,113.0,116.0
0.0124987221,111.0,125.0
0.0129986665,109.0,125.0
0.013498611,111.0,128.0
0.0139985554,111.0,135.0
0.0144984998,111.0,146.0
0.0149984443,111.0,156.0
0.0154983887,109.0,165.0
0.0159983331,111.0,175.0
0.0164982776,113.0,188.0
0.016998222,111.0,187.0
0.0174981665,113.0,199.0
0.0179981109,113.0,206.0
0.0184980553,111.0,211.0
0.0189979998,113.0,220.0
0.0194979442,113.0,230.0
0.0199978887,111.0,238.0
0.0204978331,113.0,253.0
0.0209977775,111.0,252.0
0.021497722,111.0,254.0
0.0219976664,111.0,261.0
0.0224976108,111.0,274.0
0.0229975553,113.0,296.0
0.0234974997,113.0,318.0
0.0239974442,111.0,322.0
0.0244973886,115.0,335.0
0.024997333,115.0,347.0
0.0254972775,113.0,353.0
0.0259972219,115.0,366.0
0.0264971664,115.0,373.0
0.0269971108,113.0,376.0
0.0274970552,115.0,380.0
0.0279969997,115.0,391.0
0.0284969441,113.0,391.0
0.0289968885,113.0,393.0
0.029496833,115.0,405.0
0.0299967774,115.0,416.0
0.0304967219,115.0,431.0
0.0309966663,113.0,433.0
0.0314966107,116.0,443.0
0.0319965552,116.0,459.0
0.0324964996,115.0,472.0
0.032996444,118.0,483.0
0.0334963885,118.0,498.0
0.0339963329,115.0,501.0
0.0344962774,118.0,502.0
0.0349962218,116.0,514.0
0.0354961662,115.0,504.0
0.0359961107,116.0,508.0
0.0364960551,115.0,519.0
0.0369959996,116.0,535.0
0.037495944,116.0,548.0
0.0379958884,115.0,553.0
0.0384958329,118.0,564.0
0.0389957773,118.0,575.0
0.0394957217,115.0,589.0
0.0399956662,118.0,599.0
0.0404956106,118.0,610.0
0.0409955551,116.0,623.0
0.0414954995,120.0,625.0
0.0419954439,120.0,624.0
0.0424953884,116.0,626.0
0.0429953328,118.0,633.0
0.0434952773,118.0,643.0
0.0439952217,118.0,646.0
0.0444951661,118.0,654.0
0.0449951106,118.0,657.0
0.045495055,120.0,655.0
0.0459949994,120.0,673.0
0.0464949439,120.0,690.0
0.0469948883,122.0,708.0
0.0474948328,122.0,717.0
0.0479947772,120.0,718.0
0.0484947216,124.0,718.0
0.0489946661,122.0,715.0
0.0494946105,120.0,711.0
0.049994555,122.0,709.0
0.0504944994,122.0,707.0
0.0509944438,122.0,706.0
0.0514943883,122.0,714.0
0.0519943327,122.0,725.0
0.0524942771,124.0,725.0
0.0529942216,124.0,723.0
0.053494166,124.0,721.0
0.0539941105,124.0,718.0
0.0544940549,124.0,726.0
0.0549939993,124.0,725.0
0.0554939438,125.0,726.0
0.0559938882,124.0,742.0
0.0564938326,122.0,754.0
0.0569937771,125.0,775.0
0.0574937215,124.0,783.0
0.057993666,124.0,781.0
0.0584936104,125.0,792.0
0.0589935548,125.0,792.0
0.0594934993,125.0,797.0
0.0599934437,125.0,810.0
0.0604933882,127.0,817.0
0.0609933326,127.0,826.0
0.061493277,127.0,828.0
0.0619932215,127.0,822.0
0.0624931659,129.0,821.0
0.0629931103,127.0,808.0
0.0634930548,127.0,802.0
0.0639929992,129.0,810.0
0.0644929437,127.0,808.0
0.0649928881,127.0,804.0
0.0654928325,129.0,808.0
0.065992777,127.0,820.0
0.0664927214,129.0,846.0
0.0669926659,129.0,861.0
0.0674926103,131.0,870.0
0.0679925547,131.0,871.0
0.0684924992,131.0,879.0
0.0689924436,131.0,876.0
0.069492388,133.0,863.0
0.0699923325,133.0,866.0
0.0704922769,133.0,865.0
0.0709922214,134.0,852.0
0.0714921658,133.0,849.0
0.0719921102,133.0,845.0
0.0724920547,134.0,842.0
0.0729919991,133.0,836.0
0.0734919435,134.0,832.0
0.073991888,136.0,828.0
0.0744918324,134.0,824.0
0.0749917769,136.0,821.0
0.0754917213,134.0,820.0
0.0759916657,134.0,830.0
0.0764916102,136.0,843.0
0.0769915546,136.0,864.0
0.0774914991,136.0,886.0
0.0779914435,138.0,898.0
0.0784913879,138.0,901.0
0.0789913324,136.0,886.0
0.0794912768,140.0,893.0
0.0799912212,138.0,889.0
0.0804911657,140.0,873.0
0.0809911101,140.0,868.0
0.0814910546,140.0,863.0
0.081990999,140.0,851.0
0.0824909434,140.0,841.0
0.0829908879,140.0,839.0
0.0834908323,140.0,834.0
0.0839907768,141.0,841.0
0.0844907212,140.0,840.0
0.0849906656,141.0,843.0
0.0854906101,141.0,846.0
0.0859905545,141.0,844.0
0.0864904989,143.0,865.0
0.0869904434,141.0,892.0
0.0874903878,143.0,904.0
0.0879903323,147.0,907.0
0.0884902767,145.0,905.0
0.0889902211,147.0,890.0
0.0894901656,147.0,883.0
0.08999011,149.0,880.0
0.0904900545,149.0,864.0
0.0909899989,147.0,851.0
0.0914899433,147.0,834.0
0.0919898878,149.0,828.0
0.0924898322,149.0,816.0
0.0929897766,149.0,800.0
0.0934897211,150.0,804.0
0.0939896655,149.0,799.0
0.09448961,150.0,786.0
0.0949895544,150.0,790.0
0.0954894988,150.0,801.0
0.0959894433,150.0,801.0
0.0964893877,150.0,809.0
0.0969893321,150.0,835.0
0.0974892766,152.0,847.0
0.097989221,152.0,849.0
0.0984891655,152.0,848.0
0.0989891099,154.0,843.0
0.0994890543,154.0,841.0
0.0999889988,154.0,838.0
0.1004889432,156.0,841.0
0.1009888877,154.0,840.0
0.1014888321,156.0,825.0
0.1019887765,157.0,819.0
0.102488721,157.0,808.0
0.1029886654,157.0,791.0
0.1034886098,157.0,786.0
0.1039885543,157.0,782.0
0.1044884987,159.0,780.0
0.1049884432,159.0,774.0
0.1054883876,157.0,772.0
0.105988332,161.0,767.0
0.1064882765,159.0,775.0
0.1069882209,159.0,789.0
0.1074881654,163.0,788.0
0.1079881098,161.0,801.0
0.1084880542,163.0,800.0
0.1089879987,164.0,788.0
0.1094879431,164.0,784.0
0.1099878875,166.0,769.0
0.110487832,166.0,753.0
0.1109877764,164.0,748.0
0.1114877209,168.0,745.0
0.1119876653,166.0,734.0
0.1124876097,164.0,721.0
0.1129875542,168.0,714.0
0.1134874986,166.0,700.0
0.113987443,166.0,697.0
0.1144873875,168.0,704.0
0.1149873319,168.0,694.0
0.1154872764,169.0,691.0
0.1159872208,169.0,700.0
0.1164871652,168.0,701.0
0.1169871097,168.0,710.0
0.1174870541,171.0,727.0
0.1179869986,169.0,725.0
0.118486943,169.0,720.0
0.1189868874,171.0,730.0
0.1194868319,171.0,718.0
0.1199867763,173.0,714.0
0.1204867207,173.0,720.0
0.1209866652,175.0,709.0
0.1214866096,175.0,705.0
0.1219865541,173.0,702.0
0.1224864985,176.0,680.0
0.1229864429,176.0,676.0
0.1234863874,176.0,673.0
0.1239863318,178.0,661.0
0.1244862763,178.0,655.0
0.1249862207,176.0,643.0
0.1254861651,180.0,630.0
0.1259861096,178.0,629.0
0.126486054,178.0,634.0
0.1269859984,180.0,641.0
0.1274859429,178.0,650.0
0.1279858873,181.0,657.0
0.1284858318,181.0,645.0
0.1289857762,180.0,639.0
0.1294857206,183.0,638.0
0.1299856651,185.0,628.0
0.1304856095,183.0,622.0
0.130985554,185.0,621.0
0.1314854984,185.0,608.0
0.1319854428,183.0,596.0
0.1324853873,185.0,594.0
0.1329853317,185.0,582.0
