time,temperature value,current value
0.001,100.0,0.0
0.0014999444,100.0,0.0
0.0019998889,100.0,0.0
0.0024998333,98.0,3.0
0.0029997778,100.0,6.0
0.0034997222,100.0,13.0
0.0039996666,100.0,28.0
0.0044996111,100.0,36.0
0.0049995555,100.0,41.0
0.0054994999,100.0,51.0
0.0059994444,100.0,65.0
0.0064993888,100.0,71.0
0.0069993333,100.0,83.0
0.0074992777,100.0,92.0
0.0079992221,100.0,93.0
0.0084991666,100.0,104.0
0.008999111,100.0,117.0
0.0094990555,102.0,127.0
0.0099989999,102.0,140.0
0.0104989443,100.0,150.0
0.0109988888,102.0,162.0
0.0114988332,102.0,175.0
0.0119987776,100.0,196.0
0.0124987221,104.0,211.0
0.0129986665,102.0,212.0
0.013498611,100.0,214.0
0.0139985554,102.0,225.0
0.0144984998,102.0,232.0
0.0149984443,100.0,247.0
0.0154983887,100.0,260.0
0.0159983331,100.0,274.0
0.0164982776,100.0,285.0
0.016998222,100.0,298.0
0.0174981665,100.0,312.0
0.0179981109,102.0,335.0
0.0184980553,102.0,356.0
0.0189979998,100.0,374.0
0.0194979442,104.0,386.0
0.0199978887,102.0,400.0
0.0204978331,100.0,402.0
0.0209977775,102.0,405.0
0.021497722,104.0,416.0
0.0219976664,100.0,429.0
0.0224976108,102.0,440.0
0.0229975553,102.0,453.0
0.0234974997,100.0,467.0
0.0239974442,102.0,480.0
0.0244973886,100.0,496.0
0.024997333,102.0,510.0
0.0254972775,102.0,526.0
0.0259972219,100.0,542.0
0.0264971664,104.0,554.0
0.0269971108,104.0,567.0
0.0274970552,102.0,580.0
0.0279969997,106.0,580.0
0.0284969441,104.0,583.0
0.0289968885,102.0,582.0
0.029496833,104.0,594.0
0.0299967774,104.0,594.0
0.0304967219,100.0,595.0
0.0309966663,104.0,604.0
0.0314966107,104.0,615.0
0.0319965552,102.0,628.0
0.0324964996,104.0,638.0
0.032996444,102.0,652.0
0.0334963885,104.0,652.0
0.0339963329,104.0,664.0
0.0344962774,102.0,683.0
0.0349962218,106.0,702.0
0.0354961662,104.0,720.0
0.0359961107,102.0,733.0
0.0364960551,104.0,747.0
0.0369959996,104.0,750.0
0.037495944,102.0,760.0
0.0379958884,104.0,773.0
0.0384958329,106.0,780.0
0.0389957773,102.0,793.0
0.0394957217,104.0,802.0
0.0399956662,104.0,812.0
0.0404956106,104.0,823.0
0.0409955551,104.0,834.0
0.0414954995,102.0,835.0
0.0419954439,106.0,842.0
0.0424953884,106.0,852.0
0.0429953328,106.0,852.0
0.0434952773,106.0,853.0
0.0439952217,106.0,855.0
0.0444951661,104.0,875.0
0.0449951106,108.0,899.0
0.045495055,106.0,915.0
0.0459949994,104.0,917.0
0.0464949439,108.0,925.0
0.0469948883,106.0,925.0
0.0474948328,106.0,911.0
0.0479947772,108.0,913.0
0.0484947216,106.0,922.0
0.0489946661,108.0,929.0
0.0494946105,108.0,941.0
0.049994555,108.0,938.0
0.0504944994,108.0,945.0
0.0509944438,108.0,944.0
0.0514943883,108.0,939.0
0.0519943327,108.0,943.0
0.0524942771,108.0,941.0
0.0529942216,108.0,947.0
0.053494166,109.0,957.0
0.0539941105,108.0,965.0
0.0544940549,108.0,982.0
0.0549939993,109.0,997.0
0.0554939438,108.0,1020.0
0.0559938882,108.0,1038.0
0.0564938326,111.0,1048.0
0.0569937771,109.0,1057.0
0.0574937215,109.0,1055.0
0.057993666,109.0,1058.0
0.0584936104,109.0,1061.0
0.0589935548,111.0,1068.0
0.0594934993,109.0,1067.0
0.0599934437,109.0,1048.0
0.0604933882,111.0,1049.0
0.0609933326,111.0,1055.0
0.061493277,109.0,1060.0
0.0619932215,113.0,1065.0
0.0624931659,111.0,1053.0
0.0629931103,111.0,1042.0
0.0634930548,113.0,1050.0
0.0639929992,113.0,1068.0
0.0644929437,113.0,1092.0
0.0649928881,113.0,1106.0
0.0654928325,113.0,1131.0
0.065992777,113.0,1143.0
0.0664927214,113.0,1127.0
0.0669926659,115.0,1127.0
0.0674926103,115.0,1130.0
0.0679925547,115.0,1125.0
0.0684924992,115.0,1118.0
0.0689924436,119.0,1112.0
0.069492388,117.0,1103.0
0.0699923325,117.0,1097.0
0.0704922769,119.0,1090.0
0.0709922214,117.0,1081.0
0.0714921658,119.0,1067.0
0.0719921102,119.0,1054.0
0.0724920547,119.0,1048.0
0.0729919991,119.0,1031.0
0.0734919435,119.0,1025.0
0.073991888,119.0,1032.0
0.0744918324,120.0,1063.0
0.0749917769,119.0,1100.0
0.0754917213,120.0,1123.0
0.0759916657,122.0,1131.0
0.0764916102,120.0,1126.0
0.0769915546,122.0,1121.0
0.0774914991,124.0,1121.0
0.0779914435,122.0,1120.0
0.0784913879,122.0,1108.0
0.0789913324,124.0,1105.0
0.0794912768,122.0,1084.0
0.0799912212,124.0,1081.0
0.0804911657,126.0,1078.0
0.0809911101,124.0,1062.0
0.0814910546,124.0,1051.0
0.081990999,126.0,1042.0
0.0824909434,126.0,1036.0
0.0829908879,128.0,1029.0
0.0834908323,126.0,1024.0
0.0839907768,128.0,1032.0
0.0844907212,131.0,1051.0
0.0849906656,129.0,1066.0
0.0854906101,129.0,1084.0
0.0859905545,131.0,1097.0
0.0864904989,131.0,1083.0
0.0869904434,131.0,1076.0
0.0874903878,131.0,1059.0
0.0879903323,133.0,1038.0
0.0884902767,133.0,1029.0
0.0889902211,133.0,1024.0
0.0894901656,135.0,1018.0
0.08999011,135.0,1008.0
0.0904900545,135.0,997.0
0.0909899989,135.0,986.0
0.0914899433,136.0,978.0
0.0919898878,135.0,962.0
0.0924898322,136.0,956.0
0.0929897766,136.0,949.0
0.0934897211,135.0,946.0
0.0939896655,135.0,946.0
0.09448961,138.0,962.0
0.0949895544,135.0,991.0
0.0954894988,135.0,1024.0
0.0959894433,138.0,1037.0
0.0964893877,136.0,1044.0
0.0969893321,136.0,1054.0
0.0974892766,140.0,1041.0
0.097989221,140.0,1028.0
0.0984891655,142.0,1032.0
0.0989891099,144.0,1018.0
0.0994890543,144.0,999.0
0.0999889988,145.0,982.0
0.1004889432,144.0,954.0
0.1009888877,145.0,946.0
0.1014888321,147.0,941.0
0.1019887765,147.0,925.0
0.102488721,149.0,908.0
0.1029886654,149.0,880.0
0.1034886098,149.0,864.0
0.1039885543,152.0,854.0
0.1044884987,151.0,843.0
0.1049884432,151.0,856.0
0.1054883876,154.0,875.0
0.105988332,152.0,867.0
0.1064882765,154.0,852.0
0.1069882209,156.0,848.0
0.1074881654,156.0,838.0
0.1079881098,156.0,819.0
0.1084880542,156.0,805.0
0.1089879987,156.0,788.0
0.1094879431,158.0,783.0
0.1099878875,159.0,778.0
0.110487832,158.0,768.0
0.1109877764,159.0,752.0
0.1114877209,159.0,746.0
0.1119876653,159.0,734.0
0.1124876097,161.0,729.0
0.1129875542,159.0,723.0
0.1134874986,158.0,720.0
0.113987443,163.0,729.0
0.1144873875,158.0,726.0
0.1149873319,156.0,735.0
0.1154872764,163.0,758.0
0.1159872208,159.0,768.0
0.1164871652,156.0,779.0
