time,temperature value,current value
0.001,129.0,3.0
0.0014999444,129.0,0.0
0.0019998889,128.0,0.0
0.0024998333,128.0,4.0
0.0029997778,129.0,9.0
0.0034997222,129.0,17.0
0.0039996666,129.0,19.0
0.0044996111,129.0,28.0
0.0049995555,128.0,38.0
0.0054994999,129.0,42.0
0.0059994444,129.0,52.0
0.0064993888,129.0,56.0
0.0069993333,129.0,65.0
0.0074992777,129.0,85.0
0.0079992221,129.0,93.0
0.0084991666,129.0,104.0
0.008999111,129.0,115.0
0.0094990555,129.0,124.0
0.0099989999,128.0,136.0
0.0104989443,128.0,147.0
0.0109988888,129.0,159.0
0.0114988332,129.0,171.0
0.0119987776,128.0,183.0
0.0124987221,131.0,194.0
0.0129986665,129.0,204.0
0.013498611,129.0,216.0
0.0139985554,131.0,226.0
0.0144984998,129.0,230.0
0.0149984443,128.0,227.0
0.0154983887,129.0,245.0
0.0159983331,129.0,255.0
0.0164982776,128.0,267.0
0.016998222,129.0,277.0
0.0174981665,128.0,280.0
0.0179981109,129.0,303.0
0.0184980553,129.0,325.0
0.0189979998,128.0,342.0
0.0194979442,131.0,356.0
0.0199978887,129.0,370.0
0.0204978331,128.0,385.0
0.0209977775,133.0,396.0
0.021497722,131.0,399.0
0.0219976664,128.0,400.0
0.0224976108,131.0,409.0
0.0229975553,131.0,414.0
0.0234974997,129.0,424.0
0.0239974442,131.0,436.0
0.0244973886,129.0,439.0
0.024997333,129.0,441.0
0.0254972775,131.0,452.0
0.0259972219,129.0,462.0
0.0264971664,131.0,474.0
0.0269971108,131.0,495.0
0.0274970552,129.0,500.0
0.0279969997,133.0,504.0
0.0284969441,131.0,517.0
0.0289968885,131.0,528.0
0.029496833,133.0,546.0
0.0299967774,131.0,549.0
0.0304967219,129.0,552.0
0.0309966663,131.0,563.0
0.0314966107,131.0,574.0
0.0319965552,129.0,575.0
0.0324964996,131.0,585.0
0.032996444,129.0,598.0
0.0334963885,131.0,607.0
0.0339963329,131.0,631.0
0.0344962774,128.0,645.0
0.0349962218,133.0,647.0
0.0354961662,131.0,659.0
0.0359961107,131.0,669.0
0.0364960551,133.0,681.0
0.0369959996,133.0,693.0
0.037495944,131.0,684.0
0.0379958884,131.0,683.0
0.0384958329,133.0,693.0
0.0389957773,129.0,713.0
0.0394957217,133.0,732.0
0.0399956662,131.0,739.0
0.0404956106,131.0,753.0
0.0409955551,133.0,764.0
0.0414954995,131.0,764.0
0.0419954439,133.0,775.0
0.0424953884,133.0,785.0
0.0429953328,133.0,794.0
0.0434952773,135.0,795.0
0.0439952217,135.0,786.0
0.0444951661,133.0,792.0
0.0449951106,135.0,799.0
0.045495055,133.0,799.0
0.0459949994,131.0,797.0
0.0464949439,135.0,795.0
0.0469948883,135.0,800.0
0.0474948328,133.0,809.0
0.0479947772,135.0,810.0
0.0484947216,131.0,816.0
0.0489946661,135.0,836.0
0.0494946105,135.0,872.0
0.049994555,135.0,895.0
0.0504944994,135.0,897.0
0.0509944438,135.0,895.0
0.0514943883,135.0,894.0
0.0519943327,135.0,890.0
0.0524942771,135.0,896.0
0.0529942216,135.0,906.0
0.053494166,136.0,903.0
0.0539941105,135.0,899.0
0.0544940549,135.0,894.0
0.0549939993,136.0,900.0
0.0554939438,135.0,909.0
0.0559938882,136.0,907.0
0.0564938326,136.0,913.0
0.0569937771,136.0,921.0
0.0574937215,136.0,918.0
0.057993666,136.0,927.0
0.0584936104,136.0,944.0
0.0589935548,136.0,962.0
0.0594934993,136.0,990.0
0.0599934437,138.0,1013.0
0.0604933882,140.0,1020.0
0.0609933326,138.0,1015.0
0.061493277,138.0,1010.0
0.0619932215,140.0,1004.0
0.0624931659,140.0,999.0
0.0629931103,140.0,994.0
0.0634930548,142.0,987.0
0.0639929992,140.0,983.0
0.0644929437,140.0,970.0
0.0649928881,140.0,964.0
0.0654928325,142.0,965.0
0.065992777,142.0,953.0
0.0664927214,142.0,943.0
0.0669926659,142.0,949.0
0.0674926103,144.0,937.0
0.0679925547,142.0,930.0
0.0684924992,142.0,951.0
0.0689924436,144.0,967.0
0.069492388,142.0,987.0
0.0699923325,142.0,1001.0
0.0704922769,144.0,1014.0
0.0709922214,144.0,1024.0
0.0714921658,144.0,1022.0
0.0719921102,144.0,1016.0
0.0724920547,145.0,1009.0
0.0729919991,145.0,1004.0
0.0734919435,145.0,1007.0
0.073991888,145.0,1013.0
0.0744918324,145.0,999.0
0.0749917769,145.0,989.0
0.0754917213,145.0,995.0
0.0759916657,149.0,989.0
0.0764916102,145.0,983.0
0.0769915546,147.0,977.0
0.0774914991,149.0,973.0
0.0779914435,147.0,969.0
0.0784913879,149.0,976.0
0.0789913324,149.0,993.0
0.0794912768,149.0,1016.0
0.0799912212,151.0,1030.0
0.0804911657,151.0,1029.0
0.0809911101,151.0,1022.0
0.0814910546,152.0,1024.0
0.081990999,151.0,1013.0
0.0824909434,151.0,1001.0
0.0829908879,154.0,998.0
0.0834908323,152.0,981.0
0.0839907768,152.0,972.0
0.0844907212,156.0,967.0
0.0849906656,154.0,952.0
0.0854906101,154.0,945.0
0.0859905545,156.0,949.0
0.0864904989,156.0,935.0
0.0869904434,156.0,927.0
0.0874903878,156.0,923.0
0.0879903323,156.0,910.0
0.0884902767,158.0,922.0
0.0889902211,158.0,942.0
0.0894901656,158.0,941.0
0.08999011,158.0,951.0
0.0904900545,158.0,967.0
0.0909899989,159.0,958.0
0.0914899433,159.0,950.0
0.0919898878,159.0,958.0
0.0924898322,159.0,953.0
0.0929897766,161.0,948.0
0.0934897211,161.0,941.0
0.0939896655,163.0,926.0
0.09448961,163.0,918.0
0.0949895544,163.0,916.0
0.0954894988,165.0,897.0
0.0959894433,165.0,892.0
0.0964893877,165.0,888.0
0.0969893321,166.0,873.0
0.0974892766,165.0,858.0
0.097989221,166.0,852.0
0.0984891655,168.0,844.0
